order_dow,order_hour_of_day,days_since_prior_order,avg_reordered
5,12,14.0,0.62281627388908434
3,12,14.0,0.58956075299486588
0,12,15.0,0.60914666464753531
5,12,15.0,0.60586383313656034
6,12,15.0,0.59163083030102537
4,12,15.0,0.61593090211132451
3,12,15.0,0.598745550093236
2,12,15.0,0.61195628883651165
1,12,15.0,0.61517483198597445
4,12,16.0,0.58139534883720934
5,12,16.0,0.61481481481481493
6,12,16.0,0.56751782838739362
1,12,16.0,0.61574507966260561
2,12,16.0,0.62172923777019329
0,12,16.0,0.58944461491255018
3,12,16.0,0.5993956743002542
6,12,17.0,0.55915576694411429
1,12,17.0,0.59605473609383319
4,12,17.0,0.5941043083900226
3,12,17.0,0.6142671854734113
2,12,17.0,0.57671505835468262
0,12,17.0,0.59264614749018807
0,12,18.0,0.55751518714481685
6,12,18.0,0.5996518711923412
1,12,18.0,0.59579531931773111
5,12,18.0,0.57532379004771628
3,12,18.0,0.57071097372488389
4,12,18.0,0.54931880108991837
2,12,18.0,0.60878499871564329
0,12,19.0,0.53995057660626045
2,12,19.0,0.58734242346282461
3,12,19.0,0.57133956386292861
1,12,19.0,0.589437162683115
5,12,19.0,0.57347379794705566
6,12,19.0,0.59509202453987742
4,12,19.0,0.5814368585452927
2,12,20.0,0.56670168067226878
1,12,20.0,0.57620271759089225
0,12,20.0,0.57647794807632158
6,12,20.0,0.5812243743814508
5,12,20.0,0.55954562110663231
4,12,20.0,0.58098118279569888
3,12,20.0,0.55938931297709915
4,12,21.0,0.57798165137614677
5,12,21.0,0.57795404814004347
3,12,21.0,0.54745370370370394
6,12,21.0,0.56479134989018387
1,12,21.0,0.59337105901374276
0,12,21.0,0.58261097977410026
2,12,21.0,0.54480286738351236
4,12,22.0,0.5487086542818308
1,12,22.0,0.57062989191203872
2,12,22.0,0.57755701061187614
0,12,22.0,0.54793171372291527
3,12,22.0,0.5843257779485207
5,12,22.0,0.59406322282189672
6,12,22.0,0.54085723095898852
3,12,23.0,0.55151915455746359
4,12,23.0,0.55158069883527461
2,12,23.0,0.57785602503912337
6,12,23.0,0.51608040201005012
0,12,23.0,0.51978474200696434
1,12,23.0,0.54058973425555168
5,12,23.0,0.58133472367049011
2,12,24.0,0.57352941176470562
1,12,24.0,0.56685752778713372
4,12,24.0,0.564308681672026
0,12,24.0,0.55639097744360921
6,12,24.0,0.52966466036113513
5,12,24.0,0.56661316211877977
3,12,25.0,0.5417515274949084
6,12,25.0,0.47254575707154761
5,12,25.0,0.5527114967462039
0,12,25.0,0.55714968914395047
1,12,25.0,0.53666792027077848
2,12,25.0,0.50509956289460911
4,12,25.0,0.54894046417759823
5,12,26.0,0.51331828442437877
1,12,26.0,0.55020377917747332
4,12,26.0,0.53768115942028982
6,12,26.0,0.5407915993537965
2,12,26.0,0.54269662921348283
3,12,26.0,0.56871437618746012
2,12,27.0,0.57996768982229407
3,12,27.0,0.53858350951374212
6,12,27.0,0.53576285014957825
1,12,27.0,0.57455540355677137
0,12,27.0,0.50956163577522806
5,12,27.0,0.46416610850636292
6,12,28.0,0.55926115956900979
3,12,28.0,0.52753195673549669
1,12,28.0,0.58156727451946766
0,12,28.0,0.51400153022188189
2,12,28.0,0.52769556025369979
5,12,28.0,0.514575971731449
0,12,29.0,0.50327771156138268
1,12,29.0,0.524299835255354
6,12,29.0,0.48967889908256873
4,12,29.0,0.52695035460992912
3,12,29.0,0.59295612009237864
5,12,29.0,0.52936962750716343
2,12,29.0,0.57240495514737266
4,12,30.0,0.44458671219234586
5,12,30.0,0.43927665178428033
2,12,30.0,0.44733767830791948
6,12,30.0,0.44164562931728019
3,12,30.0,0.44718927644045209
0,12,30.0,0.44662285505659005
1,12,30.0,0.45706390488575133
0,12,1.0,0.572392171765153
4,12,1.0,0.62787076683534448
5,12,1.0,0.63322398396209234
3,12,1.0,0.61475478318990751
2,12,1.0,0.61393312702845482
1,12,1.0,0.61064456320209393
6,12,1.0,0.58050447901933044
3,13,,0.0
1,13,,0.0
6,13,,0.0
0,13,,0.0
5,13,,0.0
4,13,,0.0
2,13,,0.0
4,13,0.0,0.78504854368932053
6,13,0.0,0.74425887265135671
1,13,0.0,0.75218745365564332
0,13,0.0,0.755285201435979
5,13,0.0,0.75404404599493291
3,13,0.0,0.73810010214504573
2,13,0.0,0.71994165451135639
6,13,2.0,0.608423622768198
5,13,2.0,0.65386909603600674
0,13,2.0,0.6381819116664097
1,13,2.0,0.63980263157894735
4,13,2.0,0.6390127033652776
2,13,2.0,0.639079503708325
3,13,2.0,0.63197123816204814
4,13,3.0,0.67039106145251426
1,13,3.0,0.6815043673952017
6,13,3.0,0.63900507500976
3,13,3.0,0.658078782268847
5,13,3.0,0.66443641554038968
2,13,3.0,0.65416750217231456
0,13,3.0,0.6580859375
0,13,4.0,0.67171152869476936
5,13,4.0,0.66926849485390627
1,13,4.0,0.66889769157218948
3,13,4.0,0.65404260620406141
4,13,4.0,0.66843988780346253
6,13,4.0,0.64346823031817757
2,13,4.0,0.66090996756377651
3,13,5.0,0.6765706618105144
1,13,5.0,0.68215887251761675
2,13,5.0,0.666564430618236
0,13,5.0,0.66280405738108517
5,13,5.0,0.67075313807531378
4,13,5.0,0.66815360744763386
6,13,5.0,0.64944263350637865
5,13,6.0,0.66357994763890227
1,13,6.0,0.67646620352425557
6,13,6.0,0.65286549156376672
0,13,6.0,0.6663276696018855
2,13,6.0,0.66087490676144067
4,13,6.0,0.66908016958033634
3,13,6.0,0.67103423274120866
6,13,7.0,0.67046574115539614
0,13,7.0,0.681009250225389
5,13,7.0,0.7101441421913951
2,13,7.0,0.67496100140775406
4,13,7.0,0.68282554345523128
1,13,7.0,0.69290451052957869
3,13,7.0,0.67564330079858037
6,13,8.0,0.64492993490014372
2,13,8.0,0.67607482769937632
0,13,8.0,0.66451650227068915
3,13,8.0,0.64969450101832993
1,13,8.0,0.666315445263961
4,13,8.0,0.65569738066746419
5,13,8.0,0.669773239938264
0,13,9.0,0.65207969980445
4,13,9.0,0.650229176544966
3,13,9.0,0.6538172245204964
6,13,9.0,0.62855906533967987
5,13,9.0,0.65423103932584259
2,13,9.0,0.63883117753501784
1,13,9.0,0.646873771136453
4,13,10.0,0.62423090843286289
1,13,10.0,0.65540835638375328
3,13,10.0,0.6304203434860991
5,13,10.0,0.61511802173098529
2,13,10.0,0.63301224878106777
0,13,10.0,0.63343570359870849
6,13,10.0,0.60786829163994016
1,13,11.0,0.6412313595535013
3,13,11.0,0.63535188216039251
0,13,11.0,0.619890434049726
6,13,11.0,0.62147682273468441
2,13,11.0,0.63308045731381513
5,13,11.0,0.620638965111721
4,13,11.0,0.61690602166792663
0,13,12.0,0.60988599484064243
5,13,12.0,0.60586210724991674
2,13,12.0,0.62805295594613075
1,13,12.0,0.62513330963384273
6,13,12.0,0.59945781091155537
4,13,12.0,0.60515186466743554
3,13,12.0,0.61387195121951188
2,13,13.0,0.6224040276903714
4,13,13.0,0.61974436596030946
6,13,13.0,0.60409310369676439
0,13,13.0,0.63278008298755228
1,13,13.0,0.62380247682841328
5,13,13.0,0.59630222739845673
3,13,13.0,0.62429764616552752
1,13,14.0,0.64474019358125312
4,13,14.0,0.60901375475563357
0,13,14.0,0.63356248898290135
2,13,14.0,0.63789725729211988
5,13,14.0,0.60846438482886234
6,13,14.0,0.58371428571428541
3,13,14.0,0.60178596344356072
6,13,15.0,0.58638196207256965
1,13,15.0,0.619339493184521
2,13,15.0,0.60590598197806955
5,13,15.0,0.59184071832910379
4,13,15.0,0.59893146647015472
3,13,15.0,0.59996841440303217
0,13,15.0,0.601775854350097
2,13,16.0,0.61150703980531906
0,13,16.0,0.601477618426771
4,13,16.0,0.60154738878143144
3,13,16.0,0.58338528678304236
5,13,16.0,0.57576459684893411
6,13,16.0,0.5935757305375865
1,13,16.0,0.57351527964635751
1,13,17.0,0.5819148936170212
3,13,17.0,0.61867457124708858
6,13,17.0,0.58153509969953521
4,13,17.0,0.55349887133182851
2,13,17.0,0.58526247147049237
0,13,17.0,0.59374447782293682
5,13,17.0,0.57031802120141339
4,13,18.0,0.57354925775978416
6,13,18.0,0.573654390934844
1,13,18.0,0.58782112274024767
0,13,18.0,0.58126782189076553
5,13,18.0,0.56227106227106238
2,13,18.0,0.58836633663366344
3,13,18.0,0.58292120013188253
2,13,19.0,0.56206340677055311
3,13,19.0,0.5684248039914469
5,13,19.0,0.60191967668603186
6,13,19.0,0.58359775445447881
1,13,19.0,0.60395256916996032
0,13,19.0,0.57772360772548248
4,13,19.0,0.56220912193608441
6,13,20.0,0.56468352580032144
0,13,20.0,0.574057583852775
1,13,20.0,0.582306604726318
2,13,20.0,0.59272933825617746
5,13,20.0,0.5309882747068676
3,13,20.0,0.53230240549828189
0,13,21.0,0.56535031847133776
4,13,21.0,0.558543784847491
6,13,21.0,0.59577702702702717
1,13,21.0,0.58479226548210073
3,13,21.0,0.590128084973446
2,13,21.0,0.572018460043721
5,13,21.0,0.56685150955021568
0,13,22.0,0.54339812332439674
2,13,22.0,0.61762075134168126
1,13,22.0,0.58786181139122284
4,13,22.0,0.5233224222585926
3,13,22.0,0.56576271186440663
5,13,22.0,0.5290598290598294
2,13,23.0,0.56459170013386872
1,13,23.0,0.55570698466780255
5,13,23.0,0.51492902594224188
6,13,23.0,0.5665
4,13,23.0,0.53162966066191852
3,13,23.0,0.557711279184479
4,13,24.0,0.54423823910228775
0,13,24.0,0.53498588013806081
3,13,24.0,0.55173858399664844
2,13,24.0,0.55573681348559012
6,13,24.0,0.54545454545454541
1,13,24.0,0.55524278676988059
1,13,25.0,0.535129604365621
3,13,25.0,0.51343900758097871
0,13,25.0,0.54896496815286633
2,13,25.0,0.51165096678234978
6,13,25.0,0.5324002073613272
4,13,25.0,0.51246537396121894
5,13,25.0,0.5450575625248113
0,13,26.0,0.53753856702091207
1,13,26.0,0.56262918561389019
4,13,26.0,0.52679307502061
5,13,26.0,0.52652454139811578
6,13,26.0,0.50573657641119774
2,13,26.0,0.59337676438653641
3,13,26.0,0.5745967741935486
4,13,27.0,0.5286800276434
1,13,27.0,0.57040392600981515
2,13,27.0,0.5679012345679012
0,13,27.0,0.54971428571428593
5,13,27.0,0.47651775486827019
6,13,27.0,0.53545031480974536
0,13,28.0,0.56125511596180055
2,13,28.0,0.54744206383909055
6,13,28.0,0.51255961844197129
5,13,28.0,0.51027207107162709
1,13,28.0,0.53321678321678279
3,13,28.0,0.52439678284182312
4,13,28.0,0.54613466334164573
3,13,29.0,0.539092055485498
0,13,29.0,0.5303654850233579
1,13,29.0,0.55735930735930717
6,13,29.0,0.47681159420289865
2,13,29.0,0.56203779786359909
4,13,29.0,0.53667953667953672
5,13,30.0,0.43168623829001174
2,13,30.0,0.44564515181770137
6,13,30.0,0.446788966748025
0,13,30.0,0.45128115435067789
3,13,30.0,0.44692137245685876
1,13,30.0,0.45868048721817645
4,13,30.0,0.45754021212334051
2,13,1.0,0.60894545454545457
0,13,1.0,0.5731841681498433
6,13,1.0,0.5729294735665591
5,13,1.0,0.63988633428054786
1,13,1.0,0.58959835221421208
4,13,1.0,0.62659346794454285
3,13,1.0,0.63621491303599087
1,14,,0.0
3,14,,0.0
6,14,,0.0
4,14,,0.0
5,14,,0.0
0,14,,0.0
2,14,,0.0
0,14,0.0,0.7275536168665937
3,14,0.0,0.705275924802911
6,14,0.0,0.741514360313316
2,14,0.0,0.725853304284677
1,14,0.0,0.72834413671184473
4,14,0.0,0.73636363636363633
5,14,0.0,0.73550257731958757
5,14,2.0,0.657778928294072
4,14,2.0,0.658825464714591
3,14,2.0,0.62623989713445971
1,14,2.0,0.63819745264110661
6,14,2.0,0.6167131659359637
2,14,2.0,0.63392166967276464
0,14,2.0,0.63714605826033821
2,14,3.0,0.65505249343832
3,14,3.0,0.668011667476908
6,14,3.0,0.65001855681034948
5,14,3.0,0.69038213479522736
0,14,3.0,0.65183256098962117
1,14,3.0,0.67505900865460267
4,14,3.0,0.676603533938511
5,14,4.0,0.676420188172912
1,14,4.0,0.68077404513007866
6,14,4.0,0.657337573830077
0,14,4.0,0.67959998586522485
2,14,4.0,0.66765540366262577
4,14,4.0,0.669009000336911
3,14,4.0,0.65898043126012729
4,14,5.0,0.65769833803700228
5,14,5.0,0.65953424767727153
0,14,5.0,0.66602257391731057
6,14,5.0,0.64434641631791256
3,14,5.0,0.6556060243844134
1,14,5.0,0.67834496893614327
2,14,5.0,0.66435397303311927
1,14,6.0,0.67398840384084424
0,14,6.0,0.66349058796188709
5,14,6.0,0.66547047583539165
3,14,6.0,0.66602573583789371
6,14,6.0,0.65851836286801613
2,14,6.0,0.66408384467236992
4,14,6.0,0.67667404537908127
6,14,7.0,0.67283895664559756
3,14,7.0,0.66825243127183931
0,14,7.0,0.676498712762045
5,14,7.0,0.71784557235421187
2,14,7.0,0.67352326910194282
1,14,7.0,0.69047569867597536
4,14,7.0,0.69404623530931142
3,14,8.0,0.6502376020470334
6,14,8.0,0.64276742725559965
2,14,8.0,0.66691021618601443
4,14,8.0,0.62991170721844048
5,14,8.0,0.661277673885504
0,14,8.0,0.65250007130836574
1,14,8.0,0.65973602043712765
1,14,9.0,0.64682977480693093
3,14,9.0,0.63221137434286889
6,14,9.0,0.64690425357201475
2,14,9.0,0.65532505285412257
4,14,9.0,0.655668769205887
5,14,9.0,0.63669155272208666
0,14,9.0,0.64635610174335545
1,14,10.0,0.641418461777743
2,14,10.0,0.66263151940264731
6,14,10.0,0.6176653535144101
4,14,10.0,0.62787930301742423
0,14,10.0,0.63998281540885027
3,14,10.0,0.6480195599022005
5,14,10.0,0.62613981762917914
0,14,11.0,0.62638865151256184
5,14,11.0,0.6292547385134466
2,14,11.0,0.6349482740960769
3,14,11.0,0.61567502265176688
6,14,11.0,0.63173545854644952
1,14,11.0,0.655485398579321
4,14,11.0,0.62221173138203723
6,14,12.0,0.58042159976898666
4,14,12.0,0.60888329437151578
2,14,12.0,0.6061857972309066
0,14,12.0,0.61215451488559036
5,14,12.0,0.59805223550243469
3,14,12.0,0.59968625213918991
1,14,12.0,0.624385264916025
0,14,13.0,0.6228910168718651
3,14,13.0,0.59803212270293726
6,14,13.0,0.62903225806451624
2,14,13.0,0.63895953757225432
5,14,13.0,0.60615927282593929
4,14,13.0,0.601213282247765
1,14,13.0,0.62264150943396246
6,14,14.0,0.60197266231749
1,14,14.0,0.63959552276774356
0,14,14.0,0.63402617397998451
2,14,14.0,0.61687207819804513
4,14,14.0,0.60264691980463214
5,14,14.0,0.62211759024508029
3,14,14.0,0.59633578615407734
6,14,15.0,0.59878466812090991
3,14,15.0,0.62869924294562984
0,14,15.0,0.59722222222222232
5,14,15.0,0.60469810974490734
1,14,15.0,0.64183568557809167
2,14,15.0,0.60703430308293538
4,14,15.0,0.57881371304190088
4,14,16.0,0.59233527566113831
0,14,16.0,0.60051034873830444
6,14,16.0,0.57795146030440159
5,14,16.0,0.57523809523809533
3,14,16.0,0.57446097275614227
2,14,16.0,0.61797942317422849
1,14,16.0,0.5905856595511767
5,14,17.0,0.57635869565217379
3,14,17.0,0.600341224141608
6,14,17.0,0.57858064516129015
4,14,17.0,0.54880174291939
1,14,17.0,0.60095897709110246
0,14,17.0,0.60665544961675089
2,14,17.0,0.58019003743161535
3,14,18.0,0.60471119716037458
5,14,18.0,0.59539890249050242
1,14,18.0,0.57364482569812
4,14,18.0,0.57306262510723471
0,14,18.0,0.55859375
2,14,18.0,0.56098153547133145
6,14,18.0,0.55102040816326547
2,14,19.0,0.57991681521093286
1,14,19.0,0.56920415224913479
3,14,19.0,0.59468242245199432
4,14,19.0,0.55876022384847168
0,14,19.0,0.56125827814569551
5,14,19.0,0.6079593564775615
6,14,19.0,0.59915506958250508
6,14,20.0,0.58202247191011225
0,14,20.0,0.56293979671618455
2,14,20.0,0.56701030927835061
1,14,20.0,0.60343630683790328
3,14,20.0,0.57021747143383683
4,14,20.0,0.54953510740622
5,14,20.0,0.535949584646233
0,14,21.0,0.58661778185151248
1,14,21.0,0.61116264687693211
6,14,21.0,0.57416529830322949
3,14,21.0,0.57526717557251927
5,14,21.0,0.58924068366489191
2,14,21.0,0.57533589251439543
4,14,21.0,0.585121602288984
5,14,22.0,0.56347031963470329
2,14,22.0,0.56890042472864555
1,14,22.0,0.59620148637489678
0,14,22.0,0.57766497461928956
6,14,22.0,0.55559025608994361
4,14,22.0,0.5905448717948717
3,14,22.0,0.5618153364632239
4,14,23.0,0.5435210712879085
3,14,23.0,0.57337559429477025
5,14,23.0,0.54895879486043431
0,14,23.0,0.57437765634486937
2,14,23.0,0.60317460317460314
6,14,23.0,0.54217506631299761
1,14,23.0,0.54278273809523825
5,14,24.0,0.49835138954309932
1,14,24.0,0.56343656343656312
2,14,24.0,0.59185700099304883
3,14,24.0,0.57060900264783787
0,14,24.0,0.53982300884955781
6,14,24.0,0.53207739307535606
4,14,24.0,0.52574430823117335
1,14,25.0,0.55854364915184129
0,14,25.0,0.511403169694627
6,14,25.0,0.52003522677234693
5,14,25.0,0.52232336367576915
3,14,25.0,0.52087114337568075
4,14,25.0,0.56841563786008231
0,14,26.0,0.55496074232690906
2,14,26.0,0.57857531266992923
6,14,26.0,0.52918941621167559
1,14,26.0,0.5569795635607897
4,14,26.0,0.50143061516452081
5,14,26.0,0.55133423790140246
3,14,27.0,0.50393700787401563
6,14,27.0,0.55526590198123071
0,14,27.0,0.54731707317073175
2,14,27.0,0.56787048567870468
1,14,27.0,0.536036036036036
4,14,27.0,0.531270148291425
5,14,27.0,0.50968603874415486
6,14,28.0,0.52190542420027819
0,14,28.0,0.54086467278649653
1,14,28.0,0.53163808397397994
3,14,28.0,0.52530633990410225
5,14,28.0,0.54483074107959728
2,14,28.0,0.51459854014598538
6,14,29.0,0.52233250620347371
3,14,29.0,0.516564417177914
1,14,29.0,0.55855599772598075
0,14,29.0,0.53093093093093091
5,14,29.0,0.52245508982035915
2,14,29.0,0.57394843962008135
6,14,30.0,0.44049258474576269
3,14,30.0,0.45059639768959986
2,14,30.0,0.45665300503707412
0,14,30.0,0.44929374947136946
1,14,30.0,0.46064022973943158
5,14,30.0,0.44937546396410932
4,14,30.0,0.44302738866819996
2,14,1.0,0.60590793015390987
5,14,1.0,0.64846102375376369
4,14,1.0,0.6314722682881887
0,14,1.0,0.58069634200088172
1,14,1.0,0.59301987396994693
6,14,1.0,0.56892368769298662
3,14,1.0,0.60911941689973759
4,15,,0.0
0,15,,0.0
3,15,,0.0
6,15,,0.0
1,15,,0.0
5,15,,0.0
2,15,,0.0
2,15,0.0,0.71058388019518748
4,15,0.0,0.74694189602446481
1,15,0.0,0.73942578825942074
5,15,0.0,0.76296752347237162
3,15,0.0,0.71963219874173234
0,15,0.0,0.72070175438596451
6,15,0.0,0.69728109612502642
3,15,2.0,0.63091056471224
2,15,2.0,0.64245495495495519
1,15,2.0,0.63430897732856051
6,15,2.0,0.61773504273504254
4,15,2.0,0.64350093532112684
5,15,2.0,0.66510550694801873
0,15,2.0,0.62701178882624276
4,15,3.0,0.66796195102206
3,15,3.0,0.65337646951608452
2,15,3.0,0.655389838729235
6,15,3.0,0.6555463318460103
1,15,3.0,0.67146929053922144
0,15,3.0,0.66516412390198787
5,15,3.0,0.67688469832142417
3,15,4.0,0.65698832906347826
4,15,4.0,0.66732527684602327
2,15,4.0,0.68131297841975513
6,15,4.0,0.64240536655486324
0,15,4.0,0.68100794858785751
5,15,4.0,0.68018994528749888
1,15,4.0,0.675640621165913
2,15,5.0,0.6698226430190688
1,15,5.0,0.66716883675885075
6,15,5.0,0.65121867490559537
3,15,5.0,0.67504496610247655
5,15,5.0,0.67001643040006109
4,15,5.0,0.65459395376407847
0,15,5.0,0.66767430521696736
5,15,6.0,0.66214024192427123
2,15,6.0,0.65619268269137931
1,15,6.0,0.67041535928422746
4,15,6.0,0.69084620705556865
6,15,6.0,0.6583200756265708
0,15,6.0,0.66990705614567514
3,15,6.0,0.67739021329987492
2,15,7.0,0.66948593118244093
1,15,7.0,0.68121960172524554
6,15,7.0,0.65876483145509612
0,15,7.0,0.681043818177016
5,15,7.0,0.7193647210577232
4,15,7.0,0.68831667947732489
3,15,7.0,0.65986458090123767
2,15,8.0,0.65757212646326868
6,15,8.0,0.65425177619893449
5,15,8.0,0.680140818507575
1,15,8.0,0.66405666085347193
3,15,8.0,0.66128932566907739
0,15,8.0,0.66278211672098886
4,15,8.0,0.67195080286983233
2,15,9.0,0.65931690445309132
4,15,9.0,0.644891122278057
1,15,9.0,0.635182034705682
6,15,9.0,0.62706834532374145
0,15,9.0,0.64524750174296974
3,15,9.0,0.63846002233756
5,15,9.0,0.64096768792901415
1,15,10.0,0.65627843494085514
0,15,10.0,0.64178414605962619
5,15,10.0,0.63209955328653489
4,15,10.0,0.64326981115805837
3,15,10.0,0.64997053624042422
6,15,10.0,0.61107754279959714
2,15,10.0,0.63006702840727735
0,15,11.0,0.62298438699769643
4,15,11.0,0.61297188305141692
3,15,11.0,0.60699511094396363
2,15,11.0,0.62314953872559542
6,15,11.0,0.62428842504743787
1,15,11.0,0.61324969926104178
5,15,11.0,0.62651185292694755
5,15,12.0,0.61577217962760133
4,15,12.0,0.6067415730337079
2,15,12.0,0.63750456927013477
6,15,12.0,0.62600992893993956
0,15,12.0,0.60295828485956471
1,15,12.0,0.62985256913547949
3,15,12.0,0.62325108114983463
5,15,13.0,0.61741349971639259
1,15,13.0,0.6268870709285651
0,15,13.0,0.62768612227921772
3,15,13.0,0.60901591043017111
2,15,13.0,0.61385899141371369
4,15,13.0,0.58806146572104
6,15,13.0,0.61685361351696733
4,15,14.0,0.61576626240352816
6,15,14.0,0.60767946577629384
1,15,14.0,0.62259067357512943
5,15,14.0,0.610967524440948
0,15,14.0,0.62725429130151356
2,15,14.0,0.62053017484489514
3,15,14.0,0.60995436394751856
2,15,15.0,0.59783533990027959
1,15,15.0,0.62634361233480174
6,15,15.0,0.60325147007955715
0,15,15.0,0.60550075238254486
5,15,15.0,0.5980030388539177
3,15,15.0,0.59953161592505833
4,15,15.0,0.61005949161709039
0,15,16.0,0.59659278862057608
4,15,16.0,0.57120036513007766
3,15,16.0,0.611457225345692
5,15,16.0,0.58995535714285663
2,15,16.0,0.59600886917960116
1,15,16.0,0.59041095890410955
6,15,16.0,0.56648541769649052
6,15,17.0,0.52816901408450689
0,15,17.0,0.60335760517799342
4,15,17.0,0.59200993583109063
3,15,17.0,0.61073825503355694
2,15,17.0,0.58624735977470088
1,15,17.0,0.58281733746130016
5,15,17.0,0.57273853779430006
1,15,18.0,0.56888595912986151
2,15,18.0,0.5682421667551778
3,15,18.0,0.57552822453484676
4,15,18.0,0.57598097502972667
6,15,18.0,0.582017661225582
0,15,18.0,0.590561973761504
5,15,18.0,0.58405797101449264
2,15,19.0,0.57365736573657378
3,15,19.0,0.55910346945041456
4,15,19.0,0.54408523144746523
6,15,19.0,0.60405709992486845
1,15,19.0,0.58347457627118648
5,15,19.0,0.58463761136527781
0,15,19.0,0.59514711501719531
4,15,20.0,0.62115384615384617
1,15,20.0,0.59126096679855522
0,15,20.0,0.5813853434676608
6,15,20.0,0.56544094733561856
5,15,20.0,0.55859002858050177
2,15,20.0,0.584790673025967
5,15,21.0,0.58698574885721977
3,15,21.0,0.55920861216176887
4,15,21.0,0.57248416608022512
0,15,21.0,0.58738993188237254
6,15,21.0,0.56678445229681984
2,15,21.0,0.58213601532567061
1,15,21.0,0.59200639488409279
0,15,22.0,0.56815091774303172
5,15,22.0,0.53642653642653648
1,15,22.0,0.61886084583901757
4,15,22.0,0.53600000000000014
6,15,22.0,0.55384615384615388
2,15,22.0,0.539292465568458
3,15,22.0,0.55555555555555558
0,15,23.0,0.56229685807150576
4,15,23.0,0.56955380577427828
2,15,23.0,0.5776416539050534
6,15,23.0,0.56701570680628266
5,15,23.0,0.58300198807157078
1,15,23.0,0.550645819170632
3,15,23.0,0.56869881710645986
1,15,24.0,0.59367771781033141
6,15,24.0,0.51933431228585425
5,15,24.0,0.57918149466192193
2,15,24.0,0.58956521739130419
3,15,24.0,0.6000658327847268
0,15,25.0,0.58388814913448761
6,15,25.0,0.51469829809180012
4,15,25.0,0.54132712456344612
1,15,25.0,0.56031946195880611
5,15,25.0,0.51351351351351349
5,15,26.0,0.532006455083378
0,15,26.0,0.5297029702970294
2,15,26.0,0.49769585253456228
3,15,26.0,0.55821078431372562
1,15,26.0,0.51340860973888491
6,15,26.0,0.541981528127624
0,15,27.0,0.54385547896363229
1,15,27.0,0.5558375634517766
6,15,27.0,0.51921939680662343
2,15,27.0,0.5563314711359405
6,15,28.0,0.48787248787248788
1,15,28.0,0.56511942316358743
4,15,28.0,0.5798588838999359
0,15,28.0,0.58547486033519547
5,15,28.0,0.53991596638655437
2,15,28.0,0.54472477064220182
6,15,29.0,0.53240223463687131
2,15,29.0,0.53673469387755079
0,15,29.0,0.56119791666666641
5,15,29.0,0.49967928159076352
3,15,29.0,0.57775046097111227
1,15,29.0,0.55628313065169932
4,15,29.0,0.52557449962935476
0,15,30.0,0.45987506826870561
6,15,30.0,0.43708263772954936
5,15,30.0,0.44388199798860206
2,15,30.0,0.45050240799096269
1,15,30.0,0.4603348767802673
3,15,30.0,0.44980877978622563
4,15,30.0,0.45505496874326384
4,15,1.0,0.62928565228712785
5,15,1.0,0.64705367305840111
2,15,1.0,0.6302847282139773
1,15,1.0,0.59388013760637326
3,15,1.0,0.6284007427141356
0,15,1.0,0.57455873402312829
6,15,1.0,0.584196307969383
0,16,,0.0
3,16,,0.0
2,16,,0.0
1,16,,0.0
6,16,,0.0
4,16,,0.0
5,16,,0.0
1,16,0.0,0.72978279543502278
3,16,0.0,0.6888971684053653
2,16,0.0,0.7300076745970836
5,16,0.0,0.74172683513838766
6,16,0.0,0.70024625027983
4,16,0.0,0.71576622494053688
0,16,0.0,0.7090448013524937
4,16,2.0,0.6416309012875534
3,16,2.0,0.65104777443532347
1,16,2.0,0.6221433640880053
6,16,2.0,0.61411658924022194
2,16,2.0,0.64793399168399191
5,16,2.0,0.670008643042351
0,16,2.0,0.63695797943674581
0,16,3.0,0.659710811698981
4,16,3.0,0.66501313101838355
6,16,3.0,0.63350785340314153
3,16,3.0,0.64921285100922843
5,16,3.0,0.68171796049609557
1,16,3.0,0.664123840114204
2,16,3.0,0.659587527620918
1,16,4.0,0.67068367068367074
3,16,4.0,0.6660249711237004
6,16,4.0,0.648730479124615
0,16,4.0,0.67314562286328872
5,16,4.0,0.68421818711109483
4,16,4.0,0.67215474583895662
2,16,4.0,0.68191552376178965
2,16,5.0,0.68904727963886936
6,16,5.0,0.6470366807478356
3,16,5.0,0.681382322225387
5,16,5.0,0.66963790507883691
0,16,5.0,0.66625372484682122
4,16,5.0,0.675002848353651
1,16,5.0,0.66684858880399223
5,16,6.0,0.67171537709869411
6,16,6.0,0.65696255577193274
0,16,6.0,0.67301069898267685
4,16,6.0,0.68549679487179482
1,16,6.0,0.66355589103135948
3,16,6.0,0.68096606125529535
2,16,6.0,0.66759996070340943
1,16,7.0,0.68034368327631023
0,16,7.0,0.67634793844708119
2,16,7.0,0.669280020906834
5,16,7.0,0.72767335979453662
4,16,7.0,0.69250044746733463
6,16,7.0,0.65788901570737546
3,16,7.0,0.6700464932238599
1,16,8.0,0.66073324368320463
2,16,8.0,0.67177042707881973
6,16,8.0,0.62850103734439833
0,16,8.0,0.65987415987415987
4,16,8.0,0.649853540044295
5,16,8.0,0.66151617576050237
3,16,8.0,0.6445747414190659
3,16,9.0,0.63400870274680432
6,16,9.0,0.61730597680642285
1,16,9.0,0.649418564645978
2,16,9.0,0.644428197160787
4,16,9.0,0.64278816609604039
0,16,9.0,0.64427607283840582
5,16,9.0,0.65594709665730588
1,16,10.0,0.63275703666583138
3,16,10.0,0.63611881188118835
2,16,10.0,0.628255139694254
